,N,dovar,obsvar,endovarsize,seed,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
21,3,0,-1,2,9872,CVE,2.2184,1.763,0.156,0.156,0.044000000000000004,0.044000000000000004
22,3,0,-1,2,9872,CCVE,86.8632,3.2135999999999996,0.156,0.156,0.044,0.044
23,3,0,-1,2,9872,CCALPeps,189.5072,186.9176,0.155988801119888,0.15598880111988803,0.04401119888011198,0.044011198880112
24,3,0,-1,2,11106,CVE,2.1386000000000003,1.7220000000000002,0.00945945945945946,0.00945945945945946,0.19054054054054054,0.19054054054054054
25,3,0,-1,2,11106,CCVE,78.312,2.9552,0.00945945945945946,0.00945945945945946,0.19054054054054054,0.19054054054054054
26,3,0,-1,2,11106,CCALPeps,171.017,168.409,0.009472828220044482,0.009472828220044487,0.1905271717799555,0.19052717177995554
27,3,0,-1,2,12340,CVE,2.0478,1.6494,0.19057591623036646,0.19057591623036646,0.009424083769633508,0.009424083769633508
28,3,0,-1,2,12340,CCVE,78.60499999999999,2.7106000000000003,0.19057591623036646,0.19057591623036646,0.009424083769633506,0.009424083769633506
29,3,0,-1,2,12340,CCALPeps,147.24079999999998,144.5334,0.19056010818923014,0.19056010818923014,0.009439891810769874,0.009439891810769879
30,4,0,-1,2,1234,CVE,2.5258000000000003,2.0902,0.07302297821545807,0.07302297821545807,0.1269770217845419,0.1269770217845419
31,4,0,-1,2,1234,CCVE,103.0864,4.5649999999999995,0.07302297821545806,0.07302297821545806,0.12697702178454193,0.12697702178454193
32,4,0,-1,2,1234,CCALPeps,353.0646,350.0754,0.07309323672837206,0.07309323672837213,0.12690676327162786,0.12690676327162792
33,4,0,-1,2,2468,CVE,2.5052,2.0652,0.07667489396567362,0.07667489396567362,0.12332510603432638,0.12332510603432638
34,4,0,-1,2,2468,CCVE,100.86120000000001,4.8118,0.07667489396567362,0.07667489396567362,0.12332510603432638,0.12332510603432638
35,4,0,-1,2,2468,CCALPeps,410.099,407.04420000000005,0.07667609853610619,0.07667609853610624,0.12332390146389376,0.12332390146389383
36,4,0,-1,2,3702,CVE,2.9528,2.4956,0.18592,0.18592,0.014079999999999999,0.014079999999999999
37,4,0,-1,2,3702,CCVE,103.633,4.637200000000001,0.18592,0.18592,0.014079999999999999,0.014079999999999999
38,4,0,-1,2,3702,CCALPeps,326.7902,323.747,0.18588868598870928,0.1858886859887093,0.014111314011290687,0.014111314011290687
39,4,0,-1,2,4936,CVE,2.6506,2.1555999999999997,0.1864754098360656,0.1864754098360656,0.013524590163934425,0.013524590163934425
40,4,0,-1,2,4936,CCVE,109.7378,4.68,0.1864754098360656,0.1864754098360656,0.013524590163934425,0.013524590163934425
41,4,0,-1,2,4936,CCALPeps,319.7352,316.78520000000003,0.18646202055040606,0.1864620205504061,0.013537979449593918,0.013537979449593932
42,4,0,-1,2,6170,CVE,2.6828,2.1919999999999997,0.19,0.19,0.009999999999999997,0.009999999999999997
43,4,0,-1,2,6170,CCVE,107.2216,4.9778,0.19,0.19,0.01,0.01
44,4,0,-1,2,6170,CCALPeps,332.697,329.573,0.18998200179982,0.18998200179982003,0.010017998200179979,0.010017998200179987
45,4,0,-1,2,7404,CVE,2.7028,2.2544,0.0274960644945857,0.0274960644945857,0.1725039355054143,0.1725039355054143
46,4,0,-1,2,7404,CCVE,104.12840000000001,5.1284,0.0274960644945857,0.0274960644945857,0.1725039355054143,0.1725039355054143
47,4,0,-1,2,7404,CCALPeps,349.3514,346.367,0.027509731520103962,0.027509731520103987,0.17249026847989601,0.17249026847989604
48,4,0,-1,2,8638,CVE,2.4652000000000003,2.035,0.1745848851257576,0.1745848851257576,0.025415114874242407,0.025415114874242407
49,4,0,-1,2,8638,CCVE,108.8768,4.588,0.1745848851257576,0.1745848851257576,0.025415114874242417,0.025415114874242417
50,4,0,-1,2,8638,CCALPeps,341.78540000000004,338.7942,0.17452133368415113,0.17452133368415126,0.025478666315848747,0.025478666315848875
51,4,0,-1,2,9872,CVE,2.6111999999999997,2.1576,0.001282051282051282,0.001282051282051282,0.1987179487179487,0.1987179487179487
52,4,0,-1,2,9872,CCVE,107.12159999999999,5.077399999999999,0.001282051282051282,0.001282051282051282,0.1987179487179487,0.1987179487179487
53,4,0,-1,2,9872,CCALPeps,393.17299999999994,390.0158,0.0012947856801678813,0.0012947856801678883,0.1987052143198321,0.19870521431983212
54,4,0,-1,2,11106,CVE,2.4626,2.0152,0.1831988173924864,0.1831988173924864,0.016801182607513638,0.016801182607513638
55,4,0,-1,2,11106,CCVE,102.8442,5.1240000000000006,0.18319881739248636,0.18319881739248636,0.016801182607513638,0.016801182607513638
56,4,0,-1,2,11106,CCALPeps,306.05920000000003,303.23820000000006,0.18317579808209145,0.18317579808209145,0.016824201917908545,0.016824201917908566
57,4,0,-1,2,12340,CVE,2.8739999999999997,2.3678,0.10314000000000001,0.10314000000000001,0.09686,0.09686
58,4,0,-1,2,12340,CCVE,104.55199999999999,4.6378,0.10314000000000001,0.10314000000000001,0.09686,0.09686
59,4,0,-1,2,12340,CCALPeps,335.5834,332.4342,0.10313240865964243,0.1031324086596425,0.0968675913403575,0.09686759134035755
60,5,0,-1,2,1234,CVE,3.2626,2.8009999999999997,0.09321193061510584,0.09321193061510584,0.10678806938489416,0.10678806938489416
61,5,0,-1,2,1234,CCVE,132.7128,12.806000000000001,0.09321193061510583,0.09321193061510583,0.10678806938489416,0.10678806938489416
62,5,0,-1,2,1234,CCALPeps,496.3902,493.04299999999995,0.09323353672635919,0.09323353672635928,0.10676646327364073,0.10676646327364081
63,5,0,-1,2,2468,CVE,3.6458,3.0696,0.0,0.0,0.2,0.2
64,5,0,-1,2,2468,CCVE,128.0884,9.8032,0.0,0.0,0.2,0.2
65,5,0,-1,2,2468,CCALPeps,511.6666,508.168,0.0008038155184010231,0.0008038155184010244,0.19919618448159898,0.19919618448159898
66,5,0,-1,2,3702,CVE,3.1994,2.7085999999999997,0.18592,0.18592,0.014079999999999995,0.014079999999999995
67,5,0,-1,2,3702,CCVE,121.2154,10.2828,0.18592,0.18592,0.014079999999999999,0.014079999999999999
68,5,0,-1,2,3702,CCALPeps,518.1142,514.6152,0.1858886859887093,0.1858886859887093,0.014111314011290687,0.014111314011290687
69,5,0,-1,2,4936,CVE,3.533,3.0562,0.17982523852162904,0.17982523852162904,0.020174761478370946,0.020174761478370946
70,5,0,-1,2,4936,CCVE,128.683,10.6176,0.17982523852162907,0.17982523852162907,0.020174761478370946,0.020174761478370946
71,5,0,-1,2,4936,CCALPeps,460.128,457.0264,0.17980796477989175,0.17980796477989178,0.02019203522010822,0.02019203522010824
72,5,0,-1,2,6170,CVE,3.6152,3.0591999999999997,0.19,0.19,0.009999999999999998,0.009999999999999998
73,5,0,-1,2,6170,CCVE,136.7148,14.3006,0.19,0.19,0.01,0.01
74,5,0,-1,2,6170,CCALPeps,582.5532000000001,579.3074,0.18998200179982,0.18998200179982003,0.010017998200179975,0.010017998200179987
75,5,0,-1,2,7404,CVE,3.2879999999999994,2.8107999999999995,0.054858258607997666,0.054858258607997666,0.14514174139200234,0.14514174139200234
76,5,0,-1,2,7404,CCVE,124.15140000000001,11.620999999999999,0.054858258607997666,0.054858258607997666,0.14514174139200234,0.14514174139200234
77,5,0,-1,2,7404,CCALPeps,500.4384,497.3474,0.05487026364188424,0.0548702636418843,0.1451297363581157,0.14512973635811574
78,5,0,-1,2,8638,CVE,3.2252,2.7920000000000003,0.18352974517629833,0.18352974517629833,0.016470254823701673,0.016470254823701673
79,5,0,-1,2,8638,CCVE,127.50160000000001,10.802200000000001,0.18352974517629833,0.18352974517629833,0.016470254823701673,0.016470254823701673
80,5,0,-1,2,8638,CCALPeps,533.8866,530.2446,0.18348714106516845,0.18348714106516853,0.016512858934831478,0.016512858934831565
81,5,0,-1,2,9872,CVE,3.4543999999999997,2.9216,0.17232396300705063,0.17232396300705063,0.027676036992949366,0.027676036992949366
82,5,0,-1,2,9872,CCVE,134.2198,12.9008,0.1723239630070506,0.1723239630070506,0.027676036992949366,0.027676036992949366
83,5,0,-1,2,9872,CCALPeps,567.1632000000001,563.6078,0.1722812045605194,0.17228120456051946,0.027718795439480554,0.02771879543948059
84,5,0,-1,2,11106,CVE,3.379,2.8918000000000004,0.18358886671904848,0.18358886671904848,0.01641113328095152,0.01641113328095152
85,5,0,-1,2,11106,CCVE,130.6658,11.7008,0.18358886671904845,0.18358886671904845,0.01641113328095152,0.01641113328095152
86,5,0,-1,2,11106,CCALPeps,528.3,524.7662,0.18356623298324765,0.18356623298324767,0.016433767016752324,0.016433767016752344
87,5,0,-1,2,12340,CVE,3.4564,2.999,0.10314000000000001,0.10314000000000001,0.09686000000000002,0.09686000000000002
88,5,0,-1,2,12340,CCVE,131.606,13.6478,0.10314000000000001,0.10314000000000001,0.09685999999999999,0.09685999999999999
89,5,0,-1,2,12340,CCALPeps,560.6232,557.3634,0.10313240865964243,0.10313240865964253,0.09686759134035747,0.09686759134035756
90,6,0,-1,2,1234,CVE,3.9064000000000005,3.3374,0.007629386661507147,0.007629386661507147,0.19237061333849284,0.19237061333849284
91,6,0,-1,2,1234,CCVE,165.49280000000002,20.236600000000003,0.007629386661507147,0.007629386661507147,0.19237061333849284,0.19237061333849284
92,6,0,-1,2,1234,CCALPeps,709.8990000000001,705.8232,0.007646809542702443,0.007646809542702455,0.19235319045729754,0.19235319045729754
93,6,0,-1,2,2468,CVE,4.229000000000001,3.6581999999999995,0.19917951726104216,0.19917951726104216,0.0008204827389578564,0.0008204827389578564
94,6,0,-1,2,2468,CCVE,165.65659999999997,23.899800000000003,0.19917951726104216,0.19917951726104216,0.0008204827389578564,0.0008204827389578564
95,6,0,-1,2,2468,CCALPeps,687.1121999999999,683.3227999999999,0.19916893481495473,0.19916893481495473,0.0008310651850452634,0.0008310651850452709
96,6,0,-1,2,3702,CVE,4.266,3.7556,0.07354267002377693,0.07354267002377693,0.12645732997622308,0.12645732997622308
97,6,0,-1,2,3702,CCVE,160.067,24.8728,0.07354267002377693,0.07354267002377693,0.12645732997622308,0.12645732997622308
98,6,0,-1,2,3702,CCALPeps,731.7214,728.0477999999999,0.07354799977924176,0.07354799977924183,0.12645200022075817,0.12645200022075825
99,6,0,-1,2,4936,CVE,4.306,3.6964000000000006,0.1382060953232375,0.1382060953232375,0.061793904676762504,0.061793904676762504
100,6,0,-1,2,4936,CCVE,157.3788,19.6276,0.1382060953232375,0.1382060953232375,0.061793904676762504,0.061793904676762504
101,6,0,-1,2,4936,CCALPeps,647.4188,643.1092,0.1381930996892038,0.13819309968920385,0.061806900310796165,0.0618069003107962
102,6,0,-1,2,6170,CVE,3.9852,3.4352000000000005,0.19213531877981782,0.19213531877981782,0.007864681220182159,0.007864681220182159
103,6,0,-1,2,6170,CCVE,159.52960000000002,22.116799999999998,0.19213531877981782,0.19213531877981782,0.007864681220182159,0.007864681220182159
104,6,0,-1,2,6170,CCALPeps,739.1126,735.0918,0.19211915724384832,0.19211915724384832,0.007880842756151685,0.007880842756151685
105,6,0,-1,2,7404,CVE,4.536399999999999,3.9408000000000003,0.09326574639758826,0.09326574639758826,0.10673425360241173,0.10673425360241173
106,6,0,-1,2,7404,CCVE,162.28220000000002,28.615999999999996,0.09326574639758826,0.09326574639758826,0.10673425360241173,0.10673425360241173
107,6,0,-1,2,7404,CCALPeps,738.4394,734.5148,0.09326146197256319,0.09326146197256327,0.10673853802743674,0.10673853802743682
108,6,0,-1,2,8638,CVE,4.2204,3.5455999999999994,0.0313571035025499,0.0313571035025499,0.1686428964974501,0.1686428964974501
109,6,0,-1,2,8638,CCVE,154.9872,22.1932,0.0313571035025499,0.0313571035025499,0.1686428964974501,0.1686428964974501
110,6,0,-1,2,8638,CCALPeps,681.4905999999999,677.8222000000001,0.031382220515211855,0.0313822205152119,0.1686177794847881,0.16861777948478815
111,6,0,-1,2,9872,CVE,3.9747999999999997,3.4146,0.185343229293123,0.185343229293123,0.014656770706877023,0.014656770706877023
112,6,0,-1,2,9872,CCVE,162.2118,26.273400000000002,0.185343229293123,0.185343229293123,0.014656770706877018,0.014656770706877018
113,6,0,-1,2,9872,CCALPeps,805.1196,801.2482,0.18531786137726916,0.1853178613772692,0.014682138622730826,0.01468213862273084
114,6,0,-1,2,11106,CVE,4.0366,3.4638,0.188322889832729,0.188322889832729,0.011677110167271028,0.011677110167271028
115,6,0,-1,2,11106,CCVE,154.3762,21.381800000000002,0.18832288983272896,0.18832288983272896,0.011677110167271026,0.011677110167271026
116,6,0,-1,2,11106,CCALPeps,686.0960000000001,681.2226,0.1883056713936607,0.18830567139366072,0.011694328606339283,0.011694328606339293
117,6,0,-1,2,12340,CVE,4.0074,3.4082,0.0671574877637478,0.0671574877637478,0.13284251223625218,0.13284251223625218
118,6,0,-1,2,12340,CCVE,163.3936,23.1446,0.06715748776374778,0.06715748776374778,0.13284251223625224,0.13284251223625224
119,6,0,-1,2,12340,CCALPeps,692.927,689.4572000000001,0.06716216027573005,0.06716216027573012,0.13283783972426988,0.13283783972426993
120,7,0,-1,2,1234,CVE,5.2406,4.6796,0.012292659107895905,0.012292659107895905,0.1877073408921041,0.1877073408921041
121,7,0,-1,2,1234,CCVE,213.6238,52.306,0.012292659107895905,0.012292659107895905,0.1877073408921041,0.1877073408921041
122,7,0,-1,2,1234,CCALPeps,865.2675999999999,861.484,0.012305441212463722,0.012305441212463736,0.18769455878753627,0.18769455878753627
123,7,0,-1,2,2468,CVE,5.2432,4.698600000000001,0.1971701483222658,0.1971701483222658,0.0028298516777342285,0.0028298516777342285
124,7,0,-1,2,2468,CCVE,203.74399999999997,57.56940000000001,0.1971701483222658,0.1971701483222658,0.0028298516777342294,0.0028298516777342294
125,7,0,-1,2,2468,CCALPeps,885.3263999999999,882.0384,0.19715398860709693,0.19715398860709693,0.0028460113929030806,0.0028460113929030828
126,7,0,-1,2,3702,CVE,5.1744,4.622400000000001,0.07358075080757706,0.07358075080757706,0.12641924919242292,0.12641924919242292
127,7,0,-1,2,3702,CCVE,198.1068,51.267399999999995,0.07358075080757706,0.07358075080757706,0.12641924919242292,0.12641924919242292
128,7,0,-1,2,3702,CCALPeps,858.7728,854.8853999999999,0.07358612258015498,0.07358612258015507,0.12641387741984494,0.12641387741984503
129,7,0,-1,2,4936,CVE,4.427,3.9257999999999997,0.13165156819317791,0.13165156819317791,0.06834843180682205,0.06834843180682205
130,7,0,-1,2,4936,CCVE,193.5066,45.1298,0.13165156819317791,0.13165156819317791,0.06834843180682205,0.06834843180682205
131,7,0,-1,2,4936,CCALPeps,932.9562,928.4774,0.13163800241214746,0.13163800241214757,0.06836199758785244,0.06836199758785252
132,7,0,-1,2,6170,CVE,4.6122,4.1298,0.1749166936533289,0.1749166936533289,0.02508330634667108,0.02508330634667108
133,7,0,-1,2,6170,CCVE,205.88500000000005,53.1494,0.1749166936533289,0.1749166936533289,0.025083306346671087,0.025083306346671087
134,7,0,-1,2,6170,CCALPeps,838.4242,834.3726,0.17490078066211237,0.1749007806621124,0.025099219337887613,0.025099219337887634
135,7,0,-1,2,7404,CVE,5.0893999999999995,4.569800000000001,0.0806574434019609,0.0806574434019609,0.11934255659803912,0.11934255659803912
136,7,0,-1,2,7404,CCVE,200.385,54.00019999999999,0.08065744340196088,0.08065744340196088,0.11934255659803909,0.11934255659803909
137,7,0,-1,2,7404,CCALPeps,940.3293999999999,936.6702000000001,0.0806591140766981,0.08065911407669817,0.11934088592330183,0.1193408859233019
138,7,0,-1,2,8638,CVE,5.026,4.4724,0.03852661164002777,0.03852661164002777,0.16147338835997221,0.16147338835997221
139,7,0,-1,2,8638,CCVE,215.4756,56.071400000000004,0.03852661164002777,0.03852661164002777,0.16147338835997221,0.16147338835997221
140,7,0,-1,2,8638,CCALPeps,796.8726,792.8572,0.03855254057163708,0.03855254057163714,0.16144745942836286,0.16144745942836292
141,7,0,-1,2,9872,CVE,4.9716,4.4518,0.095649294586001,0.095649294586001,0.104350705413999,0.104350705413999
142,7,0,-1,2,9872,CCVE,214.19219999999996,62.2712,0.09564929458600101,0.09564929458600101,0.10435070541399898,0.10435070541399898
143,7,0,-1,2,9872,CCALPeps,835.738,832.0114,0.09565497807735908,0.09565497807735918,0.10434502192264081,0.10434502192264092
144,7,0,-1,2,11106,CVE,5.0165999999999995,4.4517999999999995,0.18832946674829887,0.18832946674829887,0.011670533251701127,0.011670533251701127
145,7,0,-1,2,11106,CCVE,196.55339999999998,50.595800000000004,0.18832946674829887,0.18832946674829887,0.011670533251701129,0.011670533251701129
146,7,0,-1,2,11106,CCALPeps,840.9132,837.2148000000001,0.1883122554354765,0.18831225543547653,0.011687744564523473,0.011687744564523497
147,7,0,-1,2,12340,CVE,5.4168,4.8556,0.00961583785057742,0.00961583785057742,0.19038416214942258,0.19038416214942258
148,7,0,-1,2,12340,CCVE,193.80700000000002,49.592600000000004,0.009615837850577421,0.009615837850577421,0.19038416214942258,0.19038416214942258
149,7,0,-1,2,12340,CCALPeps,903.3065999999999,899.6085999999999,0.009631610553620482,0.009631610553620494,0.19036838944637952,0.19036838944637952
150,8,0,-1,2,1234,CVE,8.268600000000001,7.644800000000001,0.008567343341242626,0.008567343341242626,0.19143265665875736,0.19143265665875736
151,8,0,-1,2,1234,CCVE,320.7846,166.0134,0.008567343341242626,0.008567343341242626,0.19143265665875736,0.19143265665875736
152,8,0,-1,2,1234,CCALPeps,1113.8826,1110.1126,0.00858732626071076,0.008587326260710777,0.19141267373928922,0.19141267373928925
153,8,0,-1,2,2468,CVE,8.94,8.343,0.0036949612822339563,0.0036949612822339563,0.19630503871776603,0.19630503871776603
154,8,0,-1,2,2468,CCVE,302.5344,159.10840000000002,0.003694961282233956,0.003694961282233956,0.19630503871776603,0.19630503871776603
155,8,0,-1,2,2468,CCALPeps,1111.2924,1107.4098,0.0037333054601366824,0.003733305460136687,0.1962666945398633,0.1962666945398633
156,8,0,-1,2,3702,CVE,9.536200000000001,8.9014,0.024773374068643488,0.024773374068643488,0.1752266259313565,0.1752266259313565
157,8,0,-1,2,3702,CCVE,340.93539999999996,184.13000000000002,0.024773374068643494,0.024773374068643494,0.17522662593135646,0.17522662593135646
158,8,0,-1,2,3702,CCALPeps,932.848,928.975,0.02478988298966689,0.024789882989666924,0.17521011701033307,0.17521011701033312
159,8,0,-1,2,4936,CVE,9.082799999999999,8.424199999999999,0.08307458393086668,0.08307458393086668,0.11692541606913329,0.11692541606913329
160,8,0,-1,2,4936,CCVE,322.5236,159.2318,0.0830745839308667,0.0830745839308667,0.11692541606913331,0.11692541606913331
161,8,0,-1,2,4936,CCALPeps,1009.8192000000001,1005.9606,0.0830892131349715,0.0830892131349716,0.1169107868650284,0.1169107868650285
162,8,0,-1,2,6170,CVE,8.834399999999999,8.152199999999999,0.10781686837322454,0.10781686837322454,0.09218313162677548,0.09218313162677548
163,8,0,-1,2,6170,CCVE,336.6214,171.8876,0.10781686837322453,0.10781686837322453,0.0921831316267755,0.0921831316267755
164,8,0,-1,2,6170,CCALPeps,1035.6194,1031.4232,0.10779185613216628,0.10779185613216638,0.09220814386783363,0.09220814386783371
165,8,0,-1,2,7404,CVE,8.4612,7.8728,0.10008153284182845,0.10008153284182845,0.09991846715817156,0.09991846715817156
166,8,0,-1,2,7404,CCVE,326.6488,176.62460000000002,0.10008153284182845,0.10008153284182845,0.09991846715817154,0.09991846715817154
167,8,0,-1,2,7404,CCALPeps,985.9462,981.9459999999999,0.10008270333495484,0.10008270333495492,0.09991729666504508,0.09991729666504516
168,8,0,-1,2,8638,CVE,8.9322,8.256,0.06095578161726527,0.06095578161726527,0.13904421838273473,0.13904421838273473
169,8,0,-1,2,8638,CCVE,329.5568,175.0096,0.06095578161726527,0.06095578161726527,0.13904421838273473,0.13904421838273473
170,8,0,-1,2,8638,CCALPeps,934.1352,930.0858000000001,0.06098485951506762,0.0609848595150677,0.1390151404849323,0.13901514048493238
171,8,0,-1,2,9872,CVE,8.754,8.1548,0.07990984657140462,0.07990984657140462,0.12009015342859539,0.12009015342859539
172,8,0,-1,2,9872,CCVE,380.6478,209.75660000000002,0.07990984657140461,0.07990984657140461,0.12009015342859539,0.12009015342859539
173,8,0,-1,2,9872,CCALPeps,1085.9047999999998,1081.7682,0.07992611779967482,0.07992611779967491,0.12007388220032508,0.12007388220032518
174,8,0,-1,2,11106,CVE,8.2682,7.616,0.026357085902947486,0.026357085902947486,0.17364291409705251,0.17364291409705251
175,8,0,-1,2,11106,CCVE,295.4828,142.198,0.026357085902947486,0.026357085902947486,0.17364291409705251,0.17364291409705251
176,8,0,-1,2,11106,CCALPeps,1012.9381999999999,1008.9024,0.026372330945262323,0.02637233094526236,0.17362766905473764,0.17362766905473767
177,8,0,-1,2,12340,CVE,8.061200000000001,7.389,0.025011284649634334,0.025011284649634334,0.17498871535036567,0.17498871535036567
178,8,0,-1,2,12340,CCVE,316.7618,162.231,0.02501128464963432,0.02501128464963432,0.17498871535036567,0.17498871535036567
179,8,0,-1,2,12340,CCALPeps,1069.2536,1065.0426000000002,0.025043395493239466,0.025043395493239494,0.1749566045067605,0.17495660450676054
180,9,0,-1,2,1234,CVE,19.8428,19.190599999999996,0.011065620680184067,0.011065620680184067,0.18893437931981594,0.18893437931981594
181,9,0,-1,2,1234,CCVE,669.2,513.3833999999999,0.011065620680184067,0.011065620680184067,0.18893437931981594,0.18893437931981594
182,9,0,-1,2,1234,CCALPeps,1303.7944,1299.2042,0.011097551429726796,0.01109755142972681,0.1889024485702732,0.18890244857027322
183,9,0,-1,2,2468,CVE,20.4798,19.839800000000004,0.02627996671775599,0.02627996671775599,0.173720033282244,0.173720033282244
184,9,0,-1,2,2468,CCVE,727.1524000000001,566.6805999999999,0.026279966717756,0.026279966717756,0.173720033282244,0.173720033282244
185,9,0,-1,2,2468,CCALPeps,1188.0261999999998,1183.379,0.026308302097873947,0.026308302097873975,0.17369169790212602,0.17369169790212605
186,9,0,-1,2,3702,CVE,20.348399999999998,19.6546,0.16813256000000001,0.16813256000000001,0.031867440000000004,0.031867440000000004
187,9,0,-1,2,3702,CCVE,709.039,549.6582000000001,0.16813256000000001,0.16813256000000001,0.03186743999999999,0.03186743999999999
188,9,0,-1,2,3702,CCALPeps,1099.1219999999998,1094.8355999999999,0.16810566659253903,0.16810566659253906,0.03189433340746094,0.03189433340746097
189,9,0,-1,2,4936,CVE,19.8818,15.844799999999998,0.10998580985041022,0.10998580985041022,0.09001419014958979,0.09001419014958979
190,9,0,-1,2,4936,CCVE,659.4634,494.6684,0.10998580985041022,0.10998580985041022,0.09001419014958977,0.09001419014958977
191,9,0,-1,2,4936,CCALPeps,1153.2036,1148.9018,0.10998521988262755,0.10998521988262766,0.09001478011737234,0.09001478011737245
192,9,0,-1,2,6170,CVE,21.8658,21.2382,0.07891770143994248,0.07891770143994248,0.12108229856005752,0.12108229856005752
193,9,0,-1,2,6170,CCVE,773.4562000000001,598.8594,0.07891770143994248,0.07891770143994248,0.12108229856005752,0.12108229856005752
194,9,0,-1,2,6170,CCALPeps,1219.8494000000003,1215.7314,0.07891878218142989,0.07891878218142998,0.12108121781857002,0.1210812178185701
195,9,0,-1,2,7404,CVE,19.2588,15.495999999999999,0.10813724800908478,0.10813724800908478,0.09186275199091522,0.09186275199091522
196,9,0,-1,2,7404,CCVE,685.8812,523.0038,0.10813724800908478,0.10813724800908478,0.09186275199091522,0.09186275199091522
197,9,0,-1,2,7404,CCALPeps,1299.1424000000002,1294.984,0.10813276093999698,0.10813276093999709,0.09186723906000292,0.09186723906000302
198,9,0,-1,2,8638,CVE,20.384,15.91,0.03835228261312654,0.03835228261312654,0.16164771738687347,0.16164771738687347
199,9,0,-1,2,8638,CCVE,702.073,517.1484,0.03835228261312655,0.03835228261312655,0.16164771738687345,0.16164771738687345
200,9,0,-1,2,8638,CCALPeps,1201.294,1197.2974000000002,0.038354788301615574,0.038354788301615636,0.16164521169838436,0.16164521169838442
201,9,0,-1,2,9872,CVE,21.907400000000003,21.2666,0.12736652,0.12736652,0.07263347999999999,0.07263347999999999
202,9,0,-1,2,9872,CCVE,697.0538,532.3091999999999,0.12736652,0.12736652,0.07263347999999999,0.07263347999999999
203,9,0,-1,2,9872,CCALPeps,1246.3359999999998,1242.0786,0.12734280479579935,0.12734280479579946,0.07265719520420055,0.07265719520420064
204,9,0,-1,2,11106,CVE,19.599,18.8898,0.19789810067357633,0.19789810067357633,0.0021018993264237075,0.0021018993264237075
205,9,0,-1,2,11106,CCVE,686.1284,508.5532000000001,0.19789810067357633,0.19789810067357633,0.002101899326423708,0.002101899326423708
206,9,0,-1,2,11106,CCALPeps,1302.7441999999999,1298.689,0.19787785382039083,0.19787785382039086,0.0021221461796091553,0.0021221461796091636
207,9,0,-1,2,12340,CVE,21.1588,20.483800000000002,0.11975870676683328,0.11975870676683328,0.08024129323316671,0.08024129323316671
208,9,0,-1,2,12340,CCVE,806.8016,636.0424,0.11975870676683327,0.11975870676683327,0.08024129323316671,0.08024129323316671
