,N,dovar,obsvar,endovarsize,seed,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
41,16,0,-1,2,1234,CCALPeps,2662.7378,2657.3867999999993,0.07641195966842906,0.07665672691504524,0.12334327308495477,0.12358804033157093
42,17,0,-1,2,1234,CVE,63.818000000000005,63.2544,0.07647760385999999,0.07647760385999999,0.12352239614,0.12352239614
43,17,0,-1,2,1234,CCVE,2853.0612,2690.8608,0.07641626412,0.07666162307999999,0.12333837692000002,0.12358373588
44,17,0,-1,2,1234,CCALPeps,3056.0036,3049.8838,0.07641195966842905,0.07665672691504524,0.12334327308495477,0.12358804033157096
45,18,0,-1,2,1234,CVE,95.69539999999999,95.122,0.11801756560000001,0.11801756560000001,0.0819824344,0.0819824344
46,18,0,-1,2,1234,CCVE,3939.6629999999996,3763.2547999999997,0.11787323679999999,0.11806567520000003,0.0819343248,0.08212676320000001
47,18,0,-1,2,1234,CCALPeps,3119.5706,3114.0613999999996,0.11787139077941806,0.11807311976115624,0.08192688023884377,0.08212860922058193
48,19,0,-1,2,1234,CVE,240.1392,239.522,0.11801756560000003,0.11801756560000003,0.0819824344,0.0819824344
49,19,0,-1,2,1234,CCVE,10440.7156,10191.2438,0.11787323679999999,0.1180656752,0.0819343248,0.08212676320000001
50,19,0,-1,2,1234,CCALPeps,3662.7008,3656.8136,0.11787139077941804,0.11807311976115624,0.08192688023884377,0.08212860922058196
