,N,dovar,endovarsize,obsvar,seed,method,time,query_time,lowerbound0,lowerbound1,lowerbound2,upperbound0,upperbound1,upperbound2
0,3,0,3,-1,1234,CVE,2.464,2.0423999999999998,0.15680000000000002,0.00012307692307692307,0.04307692307692308,0.15680000000000002,0.00012307692307692307,0.04307692307692308
1,3,0,3,-1,1234,CCVE,107.86860000000001,5.482,0.1568,0.00012307692307692307,0.043076923076923075,0.1568,0.00012307692307692307,0.043076923076923075
2,3,0,3,-1,1234,CCALPeps,3143.5260000000003,3140.4211999999998,0.15679706389533102,0.00012329313550975445,0.04307964296915915,0.1567970638953311,0.00012329313550975515,0.04307964296915924
